ID,text,source_type,subject,topic,keywords,chapter,title,,冊數,待辦備註
1125,**成立**<br>1900年的倫敦<br>**發展**<br>1. 1924年取代自由黨，成為英國兩大黨之一<br>2. 經濟大恐慌至二次大戰期間，備受保守黨打壓<br>3. 戰後，在克萊曼·艾德禮領導下，工黨再次執政<br>**貢獻**<br>執政期間，大力推動公用事業和主要工業的國有化，並設立國民保健署，推動免費醫療及教育，使英國逐漸走向社會福利國家<br>**與費邊社的關係**<br>1. 費邊社是協助英國工黨的創始者之一，至今仍是工黨的重要智囊團，使工黨從一個成員複雜、毫無章法的組織演變為英國兩大黨之一<br>2. 1918年韋伯執筆的工黨新黨章與新綱領被通過後，費邊社會主義在往後數十年成為工黨的主導思想，也是工黨在二次大戰後執政期間實行國有化、建設福利國家的理論來源<br>3. 在1990年代工黨的現代化進程中，費邊社也是主要的推動力<br><br>【改寫自：鄒文海，《各國政府與政治》（臺北：正中書局，2000），頁34～36；劉健，〈費邊社對英國工黨的影響：從十九世紀末至今〉，https://www.lxuezhe.exuezhe.com/Qk/art/616331?dbcode=1&flag=2】,teachers_book,英國,政治,"[克萊曼·艾德禮, 國有化, 國民保健署, 社會福利國家, 費邊社]",V.3/Ch.2/個人、自由、理性,工黨,,,
1126,**舉行時間**<br>1814年9月至1815年6月<br>**與會者**<br>與法國或拿破崙作戰過的國家或地區代表，共216人<br>**會議特色**<br>從未召開全體大會，談判是在不斷的慶祝會、招待會、舞會和各種娛樂狀況下進行的，且會議自始至終由英、俄、奧、普四強操縱，所有重大問題預先幕後商定，因此被稱為是「大國主宰、小國陪襯的分贓舞會」<br>**會議基調**<br>嚴防法國式的大革命再起<br>**重要決議**<br>1. 正統：被拿破崙占領的國家恢復原有王室統治權，如西班牙、薩丁尼亞、荷蘭，法國亦由波旁王朝路易十八復辟<br>2. 補償：<br>(1) 英國保有戰時所佔領的荷蘭殖民地，如錫蘭、南非<br>(2) 荷蘭取得奧屬尼德蘭（比利時）<br>(3) 奧地利取得義大利北部的威尼西亞、倫巴底，並得於義大利中部設立由其統治的多斯加尼、帕馬、摩德那三國<br>3. 均勢：<br>(1) 神聖羅馬帝國不再恢復，改組為日耳曼邦聯<br>(2) 華沙大公國改組為波蘭王國，由俄國沙皇兼任國王<br>(3) 瑞士取得永久中立地位<br>**影響**<br>1. 在東歐，使俄、普、奧建立了幾乎長達一世紀的穩定界線；在西歐，維持了近半個世紀的和平，直到克里米亞戰爭爆發<br>2. 對國族主義與民主政治（日後形成十九世紀歷史的兩種主要力量）抱持敵視態度，以致後來為國族主義分子和民主政治運動者所攻擊<br><br>【改寫自：林之滿、蕭楓，《改變時局的世界會議》（瀋陽：遼海，2008），頁18～23；房龍，《人類的故事》（臺北：聯經，2016），頁377～379】,teachers_book,法國,政治,"[拿破崙, 正統, 補償, 均勢, 日耳曼邦聯]",V.3/Ch.2/個人、自由、理性,維也納會議,,,
1127,形成於十八世紀晚期，由法國波旁王朝復辟王黨分子首先使用。十九世紀前期迅速發展，1848年二月革命後沒落。英國政論家伯克在《法國革命感想錄》一書嚴詞批評法國大革命，首次明確表達保守主義思想而奠定基礎，其基本主張包括：<br>1. 個人社會地位及財產的不平等是自然形成的，社會領導權屬於素質優秀的賢人，而非群眾<br>2. 視國家為一個完整的有機體，一旦切割或分離，即無法得到獨立的生存空間<br>3. 政治改革需要經驗，而經驗只能從傳統及社會中獲得，傳統與歷史即為王室政府與封建社會的同義詞<br>4. 反對一切激進的革命、創新，主張以妥協手段調和各種社會勢力的利益衝突<br>5. 人性並非完美無瑕，社會弊病只能減緩，無法加以根除<br><br>【改寫自：馮作民，《自由主義與保守主義》（臺北：燕京文化，1979），頁58、62～63】,teachers_book,法國,政治,"[波旁王朝, 伯克, 法國革命感想錄, 有機體, 激進的革命]",V.3/Ch.2/個人、自由、理性,保守主義,,,
1128,1824年查理十世登基後，著手恢復波旁王朝舊日權威，舉措包括：頒布《賠償法》，規定公債利息從5%降為3%，每年的結餘用以補償法國大革命期間流亡貴族所遭受的損失；頒布《褻瀆聖物法》，褻瀆教堂聖物者處以死刑，盜竊宗教物品者處以終身苦役；頒布《七月敕令》，解散共和派占多數的眾議院，並再度舉行大選，重新選舉眾議院議員，修改選舉法，提高選舉人的各種限制。這些倒行逆施的作為，使痛恨他的人稱他為「被王冠遮瞎雙眼的國王」。尤其是《七月敕令》引發民眾抗議，最後釀成七月革命，這次革命主要是共和黨人以工人、學生和知識分子為核心所發動。三日後查理十世退位、逃往英國，為法國史上著名的「光榮三日」。<br><br>【改寫自：R.R.Palmer等著，孫福生等譯，《現代世界史前篇：從歐洲興起到一八七〇年》（臺北：麥格羅希爾，2016），頁459～464、524～526；郭毓斌，《圖解世界史·近代卷（下）》（臺中：好讀，2007），頁120～122】,teachers_book,法國,政治,"[查理十世, 波旁王朝, 賠償法, 七月敕令, 光榮三日]",V.3/Ch.2/個人、自由、理性,七月革命的背景,,,
1129,由藍白紅（由左至右）所構成的三色旗是今日法國國旗，其中紅、藍代表巴黎，白色代表波旁王室。三色旗起源於法國大革命期間。1789年7月14日，巴黎民兵攻擊巴士底獄時，他們就使用了象徵巴黎的紅、藍色帽徽。其後國民衛隊領袖拉法葉加入了白色，成為「三色帽徽」，並將之獻給前來檢閱國民衛隊的路易十六，宣稱這象徵了王室與人民的堅定聯盟。「三色帽徽」受到革命群眾的歡迎，並於1790年發展成「三色旗」。1794年國民公會期間，法國正式將三色旗定為國旗，成為共和國的象徵。1814年波旁家族復辟，重新恢復代表王室的白色旗。1830年七月革命之後，三色旗重新成為法國國旗。1848年二月革命後，雖然部分群眾主張使用整面的紅旗才能真正代表人民，但未獲共識，最終仍以三色旗為國旗，並沿用至今，與「馬賽曲」、「自由、平等、博愛（應譯為兄弟情誼）」、「7月14日」並列為共和國的象徵。<br><br>【改寫自：https://www.elysee.fr/en/french-presidency/the-french-flag；https://www.diplomatie.gouv.fr/en/coming-to-france/france-facts/symbols-of-the-republic/article/the-french-flag；https://www.gouvernement.fr/en/the-tricolour-flag】,teachers_book,法國,文化,"[三色旗, 法國大革命, 巴士底獄, 拉法葉, 共和國]",V.3/Ch.2/個人、自由、理性,法國國旗——三色旗,,,
1130,**背景**<br>1. 維也納會議將比利時併入荷蘭後，荷、比因語言、宗教、習俗不同而時起衝突，比利時也不滿荷蘭政治上的安排<br>2. 法國七月革命的爆發，激起比利時反抗荷蘭統治的意識<br>**過程**<br>1. 1830年8月，比利時各城市相繼發生示威暴亂，並建立武裝部隊。在向荷蘭政府要求設立獨立議會而遭拒絕後，比利時民眾驅逐荷蘭駐兵<br>2. 同年10月，比利時成立臨時政府並宣布獨立<br>**結果**<br>1. 1831年，奧、俄、法、英、普在倫敦簽署條約，承認比利時獨立<br>2. 荷蘭國王威廉一世不肯承認，繼續派兵征討，遭到英、法軍隊的阻擾<br>3. 1839年，在英、法協調下，荷蘭正式承認比利時獨立，各國簽訂國際條約確保其為永久中立國<br><br>【改寫自：王曾才，《西洋近世史》（臺北：正中書局，1995），頁479～481；房龍，《人類的故事》（臺北：聯經，2016），頁405】,teachers_book,荷蘭,政治,"[維也納會議, 荷蘭, 七月革命, 臨時政府, 永久中立國]",V.3/Ch.2/個人、自由、理性,比利時革命,,,
1131,1830年七月革命時，路易菲力被擁立出任國王，是為七月王朝。他不稱自己為法國國王，而是「法蘭西人的國王」；他並未懸掛波旁王朝鑲有百合花徽的旗幟，而是掛上象徵法國大革命的三色旗。他是無套褲漢的支持者，被稱為「平民皇帝」，但實際上他只知保護中產階級的利益，所以也被稱為「錢袋子國王」或「中產階級的國王」。<br>路易菲力在位期間，通過對中產階級有利的新憲法，降低選民與被選舉人的財產資格，但選民人數僅20萬；同一時期，法國經濟因工業化而蒸蒸日上。1840年，基佐組閣，以「讓你們自己富起來吧！」的口號獲得上層與中產階級支持，但也招致共和派及工人團體的反彈。1845～1846年，法國因農業歉收導致糧食危機，工商業隨之萎縮，於1847年以後造成經濟恐慌，逐漸形成革命形勢。<br><br>【改寫自：R.R.Palmer等著，孫福生等譯，《現代世界史前篇：從歐洲興起到一八七〇年》（臺北：麥格羅希爾，2016），頁543～545；《大國崛起》系列叢書編輯出版委員，《大國崛起—法國》。青林國際，2007年，頁156～158】,teachers_book,法國,政治,"[路易菲力, 七月王朝, 中產階級, 基佐, 經濟恐慌]",V.3/Ch.2/個人、自由、理性,二月革命的背景,,,
1132,因為對七月王朝的不滿，主張議會政治的激進分子要求擴大人民的參政權。他們煽動群眾的方式很有法國特色：舉辦宴會或餐會，在會中發表激烈的演說，然後大家各自解散回家。「宴會運動」引起七月王朝的不滿，尤其是首相基佐。當他聽聞1848年1月有一場宴會要在巴黎舉行時，立即下令禁止。宴會更改至2月22日，但當日基佐卻下令員警拆毀會場，引發大規模遊行示威，民眾高唱《馬賽曲》前往協和廣場，並衝向基佐的官邸，高呼著「打倒基佐」、「改革萬歲」。民眾被員警驅逐後，分散到附近街道，拆毀馬路，推倒公共馬車，築起街壘，連巴黎國民自衛軍都倒戈投向民眾。路易菲力將基佐免職後，民眾仍然衝進王宮，路易菲力等王室成員逃往英國。如同七月革命，二月革命起事三天就讓一個君王退了位。<br><br>【改寫自：章世新，《一本書讀懂世界歷史》（臺北：海鴿，2015），頁313～314；郭毓斌，《圖解世界史·近代卷（下）》（臺中：好讀，2007），頁151～152】,teachers_book,法國,政治,"[七月王朝, 宴會運動, 基佐, 路易菲力, 街壘]",V.3/Ch.2/個人、自由、理性,二月革命的開端——宴會運動,,,
1133,**普魯士**<br>1. 中產階級成功要求普魯士國王威廉四世任命中產階級人士組閣<br>2. 召開法蘭克福會議<br>(1) 通過《憲法》，選舉威廉四世為統一後的德國元首<br>(2) 會中對未來德國的統一路線分為大日耳曼主義及小日耳曼主義兩派，後者較占優勢<br>3. 最終結果<br>(1) 威廉四世拒絕出任新國家的元首<br>(2) 各邦君主不接受《憲法》，西南部各邦人民發動起事維護《憲法》，引來各邦政府鎮壓<br>(3) 起事期間，多數議員被各自政府召回，歷時14個月的法蘭克福會議結束<br>**奧地利**<br>1. 首相梅特涅被推翻，新憲制定，皇帝費迪南一世及皇室逃出維也納<br>2. 起事群眾發生內訌，以致新皇帝約瑟夫一世得以成功進行鎮壓<br>**匈牙利**<br>1. 發表《獨立宣言》，通過《憲法》，廢除哈布斯堡家族的統治<br>2. 俄國與奧地利合作，共同派兵鎮壓<br>**義大利**<br>1. 西西里、米蘭、威尼斯等地陸續起事，執政者迫於壓力，向奧地利宣戰<br>2. 馬志尼等人在羅馬成立共和國<br>3. 法國、西班牙、兩西西里王國派兵鎮壓羅馬共和國及各地起事<br><br>【改寫自：王曾才，《西洋近世史》（臺北：正中書局，1995），頁511～520；郭毓斌，《圖解世界史·近代卷（下）》（臺中：好讀，2007），頁164～173】,teachers_book,德國,政治,"[普魯士, 法蘭克福會議, 梅特涅, 匈牙利, 馬志尼]",V.3/Ch.2/個人、自由、理性,1848年二月革命在歐洲各國的發展,,,
1134,路易拿破崙當選總統後，並不以此為滿足。由於憲法規定總統任期四年且不可連任，他想永久掌權，只能選擇修改憲法或發動政變。修憲需要獲得3/4國會議員的同意，顯然以此合法手段難以達成目的。因此，1851年12月2日——紀念拿破崙贏得奧斯特里茲戰役勝利四十六週年的這一天，他發動軍事政變，宣布解散立法議會，立法議會議員雖進行抗爭，卻遭軍隊弭平。接著，他舉行公投，要求授權草擬新的憲法。12月20日，官方宣布投票的結果，路易拿破崙高票當選為總統，任期定為十年。1852年年初，路易拿破崙下令將國旗旗徽改為象徵拿破崙帝國的鷹徽，接著下令清除建築物上的「自由、平等、博愛」。最後在另一場公投下，他於12月2日登上皇帝寶座，法蘭西第二帝國正式建立。<br><br>【改寫自：馬世力、陳光裕，《一本就通：世界史》（臺北：聯經，2011），頁250～251；《大國崛起》系列叢書編輯出版委員，《大國崛起—法國》（臺北：青林國際，2007），頁159】,teachers_book,法國,政治,"[路易拿破崙, 軍事政變, 立法議會, 公投, 法蘭西第二帝國]",V.3/Ch.2/個人、自由、理性,路易拿破崙稱帝,,,
